agent_id,year,month,ape_target_usd
71,2024,1,1879.06
71,2024,2,1851.64
71,2024,3,1979.01
71,2024,4,1889.22
71,2024,5,1908.68
71,2024,6,2158.68
71,2024,7,1925.48
71,2024,8,1899.73
71,2024,9,2119.95
71,2024,10,2165.23
71,2024,11,1803.31
71,2024,12,2064.98
71,2025,1,1968.38
71,2025,2,2042.66
71,2025,3,1973.93
71,2025,4,1960.74
71,2025,5,1808.58
71,2025,6,2026.42
71,2025,7,1894.38
71,2025,8,1993.13
71,2025,9,2180.77
71,2025,10,1817.91
71,2025,11,1839.57
71,2025,12,1878.59
72,2023,1,2017.56
72,2023,2,1828.17
72,2023,3,1995.59
72,2023,4,2068.57
72,2023,5,1860.86
72,2023,6,2122.69
72,2023,7,1834.95
72,2023,8,2051.98
72,2023,9,2169.67
72,2023,10,1875.4
72,2023,11,2197.99
72,2023,12,2006.2
72,2024,1,1888.11
72,2024,2,1832.96
72,2024,3,2180.26
72,2024,4,2148.82
72,2024,5,2044.46
72,2024,6,1984.81
72,2024,7,1989.8
72,2024,8,2185.45
72,2024,9,2120.98
72,2024,10,2118.36
72,2024,11,2039.15
72,2024,12,1948.94
72,2025,1,2080.51
72,2025,2,1915.51
72,2025,3,1969.39
72,2025,4,2029.54
72,2025,5,2054.22
72,2025,6,1995.78
72,2025,7,2156.15
72,2025,8,1898.69
72,2025,9,1817.16
72,2025,10,1982.52
72,2025,11,2112.75
72,2025,12,2167.06
73,2023,1,1968.37
73,2023,2,1802.7
73,2023,3,2001.87
73,2023,4,1896.64
73,2023,5,2028.96
73,2023,6,2055.44
73,2023,7,2117.22
73,2023,8,2050.29
73,2023,9,2062.53
73,2023,10,1955.31
73,2023,11,1910.65
73,2023,12,2079.71
73,2024,1,1885.42
73,2024,2,1874.45
73,2024,3,1812.57
73,2024,4,2003.2
73,2024,5,1869.22
73,2024,6,1927.65
73,2024,7,2002.92
73,2024,8,1989.62
73,2024,9,2140.27
73,2024,10,2057.54
73,2024,11,2158.75
73,2024,12,2069.51
73,2025,1,2118.69
73,2025,2,1937.38
73,2025,3,1995.56
73,2025,4,2155.17
73,2025,5,2130.37
73,2025,6,2055.42
73,2025,7,1855.89
73,2025,8,1956.22
73,2025,9,1814.41
73,2025,10,1967.45
73,2025,11,1838.0
73,2025,12,2092.85
74,2023,1,1900.13
74,2023,2,2020.18
74,2023,3,1908.94
74,2023,4,1918.56
74,2023,5,2097.37
74,2023,6,2004.53
74,2023,7,1890.59
74,2023,8,1880.19
74,2023,9,2078.64
74,2023,10,2112.83
74,2023,11,1865.98
74,2023,12,2176.79
74,2024,1,2130.88
74,2024,2,1879.46
74,2024,3,1880.16
74,2024,4,1976.16
74,2024,5,2182.09
74,2024,6,1986.55
74,2024,7,1947.7
74,2024,8,1923.97
74,2024,9,1908.57
74,2024,10,1911.06
74,2024,11,1951.75
74,2024,12,1804.61
74,2025,1,1877.21
74,2025,2,1805.98
74,2025,3,2130.36
74,2025,4,1941.9
74,2025,5,1922.89
74,2025,6,1832.39
74,2025,7,1845.79
74,2025,8,1923.41
74,2025,9,1858.12
74,2025,10,2160.26
74,2025,11,1933.26
74,2025,12,2055.38
75,2023,1,2051.34
75,2023,2,1957.46
75,2023,3,1826.92
75,2023,4,2063.3
75,2023,5,1805.15
75,2023,6,2120.21
75,2023,7,2050.15
75,2023,8,2157.66
75,2023,9,1819.81
75,2023,10,1892.48
75,2023,11,1998.28
75,2023,12,2036.92
75,2024,1,1844.76
75,2024,2,1888.77
75,2024,3,2070.3
75,2024,4,1978.88
75,2024,5,1842.1
75,2024,6,1811.45
75,2024,7,2054.12
75,2024,8,1878.47
75,2024,9,1958.96
75,2024,10,1981.04
75,2024,11,2110.22
75,2024,12,2158.19
75,2025,1,2104.18
75,2025,2,2043.95
75,2025,3,1958.0
75,2025,4,1813.53
75,2025,5,2189.8
75,2025,6,1803.17
75,2025,7,2028.41
75,2025,8,2094.29
75,2025,9,1956.1
75,2025,10,2121.33
75,2025,11,2029.99
75,2025,12,1834.34
76,2023,1,1880.57
76,2023,2,2186.03
76,2023,3,1960.93
76,2023,4,2179.25
76,2023,5,2194.18
76,2023,6,2079.18
76,2023,7,1944.49
76,2023,8,2094.61
76,2023,9,2105.4
76,2023,10,2154.02
76,2023,11,2125.59
76,2023,12,2128.74
76,2024,1,1977.19
76,2024,2,1921.86
76,2024,3,2117.94
76,2024,4,2176.25
76,2024,5,1848.7
76,2024,6,2052.75
76,2024,7,1950.71
76,2024,8,1816.84
76,2024,9,1975.09
76,2024,10,2190.02
76,2024,11,1866.15
76,2024,12,1831.94
76,2025,1,1963.18
76,2025,2,1877.32
76,2025,3,2173.13
76,2025,4,1871.68
76,2025,5,2037.94
76,2025,6,1944.34
76,2025,7,2062.37
76,2025,8,2197.41
76,2025,9,1823.31
76,2025,10,1821.54
76,2025,11,1971.67
76,2025,12,2123.91
78,2023,1,2023.71
78,2023,2,2115.43
78,2023,3,1830.65
78,2023,4,1857.19
78,2023,5,2096.0
78,2023,6,1907.63
78,2023,7,1882.83
78,2023,8,2099.27
78,2023,9,1952.82
78,2023,10,2121.75
78,2023,11,2162.9
78,2023,12,1840.74
78,2024,1,1988.48
78,2024,2,2060.43
78,2024,3,1916.08
78,2024,4,1912.19
78,2024,5,1849.05
78,2024,6,1896.14
78,2024,7,1834.03
78,2024,8,2135.62
78,2024,9,1984.16
78,2024,10,2025.55
78,2024,11,1846.79
78,2024,12,2119.23
78,2025,1,1811.38
78,2025,2,1822.64
78,2025,3,2081.81
78,2025,4,1826.28
78,2025,5,1857.61
78,2025,6,2162.25
78,2025,7,2143.08
78,2025,8,2182.27
78,2025,9,1885.77
78,2025,10,1975.92
78,2025,11,1860.06
78,2025,12,2090.94
79,2023,1,2181.05
79,2023,2,1812.82
79,2023,3,2169.1
79,2023,4,2014.38
79,2023,5,1892.71
79,2023,6,1945.56
79,2023,7,1851.47
79,2023,8,2053.39
79,2023,9,1919.28
79,2023,10,2083.92
79,2023,11,2032.77
79,2023,12,1938.5
79,2024,1,1822.75
79,2024,2,1909.95
79,2024,3,1887.51
79,2024,4,1827.13
79,2024,5,1927.02
79,2024,6,2184.71
79,2024,7,1985.64
79,2024,8,1847.49
79,2024,9,1818.66
79,2024,10,1821.44
79,2024,11,1852.11
79,2024,12,2065.24
79,2025,1,2151.84
79,2025,2,1993.19
79,2025,3,2091.25
79,2025,4,1860.63
79,2025,5,2039.71
79,2025,6,2105.53
79,2025,7,1923.83
79,2025,8,1953.48
79,2025,9,2075.06
79,2025,10,2154.97
79,2025,11,1855.53
79,2025,12,1960.34
80,2023,1,1897.11
80,2023,2,2140.01
80,2023,3,2171.81
80,2023,4,1957.59
80,2023,5,2172.09
80,2023,6,1840.4
80,2023,7,2086.83
80,2023,8,1988.47
80,2023,9,1828.31
80,2023,10,1966.18
80,2023,11,1967.08
80,2023,12,2159.04
80,2024,1,1852.1
80,2024,2,2193.28
80,2024,3,2127.64
80,2024,4,1908.4
80,2024,5,2059.98
80,2024,6,1986.6
80,2024,7,1912.51
80,2024,8,1980.56
80,2024,9,1931.23
80,2024,10,1867.51
80,2024,11,1962.26
80,2024,12,2178.19
80,2025,1,1943.31
80,2025,2,1966.85
80,2025,3,2021.08
80,2025,4,1950.99
80,2025,5,2094.86
80,2025,6,1895.37
80,2025,7,2150.64
80,2025,8,1827.36
80,2025,9,1960.68
80,2025,10,1837.31
80,2025,11,1877.95
80,2025,12,1981.07
81,2023,1,812.06
81,2023,2,852.43
81,2023,3,844.94
81,2023,4,786.26
81,2023,5,847.06
81,2023,6,853.36
81,2023,7,861.83
81,2023,8,876.85
81,2023,9,813.61
81,2023,10,777.14
81,2023,11,815.89
81,2023,12,754.82
81,2024,1,808.92
81,2024,2,825.48
81,2024,3,784.87
81,2024,4,830.47
81,2024,5,739.31
81,2024,6,739.63
81,2024,7,816.71
81,2024,8,782.44
81,2024,9,810.91
81,2024,10,731.05
81,2024,11,815.53
81,2024,12,822.72
81,2025,1,754.88
81,2025,2,806.53
81,2025,3,801.35
81,2025,4,763.84
81,2025,5,827.27
81,2025,6,825.6
81,2025,7,779.54
81,2025,8,781.78
81,2025,9,785.42
81,2025,10,805.01
81,2025,11,802.58
81,2025,12,780.86
82,2023,1,1865.69
82,2023,2,1894.83
82,2023,3,1851.12
82,2023,4,1805.75
82,2023,5,2101.06
82,2023,6,1982.4
82,2023,7,1989.79
82,2023,8,2114.91
82,2023,9,1869.22
82,2023,10,2056.81
82,2023,11,1923.79
82,2023,12,1897.84
82,2024,1,1927.44
82,2024,2,2157.91
82,2024,3,2195.95
82,2024,4,2006.24
82,2024,5,1992.63
82,2024,6,2028.59
82,2024,7,1822.71
82,2024,8,1852.89
82,2024,9,2029.75
82,2024,10,1817.96
82,2024,11,1934.43
82,2024,12,2038.75
82,2025,1,2102.26
82,2025,2,1955.95
82,2025,3,1892.97
82,2025,4,2020.63
82,2025,5,2106.31
82,2025,6,1883.09
82,2025,7,2083.94
82,2025,8,1864.33
82,2025,9,1913.93
82,2025,10,1960.87
82,2025,11,1908.49
82,2025,12,2014.77
83,2023,1,2107.44
83,2023,2,1865.68
83,2023,3,2131.13
83,2023,4,1839.93
83,2023,5,2092.12
83,2023,6,2051.22
83,2023,7,2157.84
83,2023,8,2140.48
83,2023,9,2163.61
83,2023,10,1800.75
83,2023,11,2055.36
83,2023,12,2179.06
83,2024,1,1865.14
83,2024,2,2045.83
83,2024,3,2183.2
83,2024,4,1966.24
83,2024,5,2046.12
83,2024,6,1931.66
83,2024,7,1808.07
83,2024,8,2043.06
83,2024,9,1878.42
83,2024,10,2059.56
83,2024,11,1819.92
83,2024,12,2102.43
83,2025,1,1863.74
83,2025,2,1814.98
83,2025,3,2069.26
83,2025,4,1867.42
83,2025,5,1879.94
83,2025,6,2196.74
83,2025,7,2198.68
83,2025,8,2195.14
83,2025,9,1830.62
83,2025,10,1952.43
83,2025,11,1856.08
83,2025,12,1888.79
84,2023,1,2016.56
84,2023,2,2107.07
84,2023,3,2001.03
84,2023,4,2167.68
84,2023,5,2076.83
84,2023,6,1917.82
84,2023,7,1833.11
84,2023,8,1824.07
84,2023,9,2024.99
84,2023,10,1940.15
84,2023,11,2176.96
84,2023,12,1889.75
84,2024,1,2149.04
84,2024,2,1965.31
84,2024,3,2126.64
84,2024,4,2003.59
84,2024,5,2083.7
84,2024,6,1836.93
84,2024,7,2019.33
84,2024,8,1817.03
84,2024,9,2181.16
84,2024,10,1812.75
84,2024,11,2184.94
84,2024,12,2141.49
84,2025,1,1839.11
84,2025,2,2040.13
84,2025,3,1995.28
84,2025,4,1934.21
84,2025,5,2038.04
84,2025,6,1846.98
84,2025,7,2114.42
84,2025,8,1815.01
84,2025,9,1840.44
84,2025,10,1997.43
84,2025,11,1833.12
84,2025,12,1832.73
85,2023,1,4195.14
85,2023,2,4124.12
85,2023,3,4028.54
85,2023,4,3990.57
85,2023,5,4048.5
85,2023,6,3713.09
85,2023,7,4279.2
85,2023,8,4011.04
85,2023,9,3866.91
85,2023,10,4268.67
85,2023,11,3996.47
85,2023,12,4124.84
85,2024,1,3808.42
85,2024,2,4383.09
85,2024,3,3984.69
85,2024,4,4292.8
85,2024,5,3626.3
85,2024,6,4109.44
85,2024,7,3910.57
85,2024,8,3758.92
85,2024,9,3802.24
85,2024,10,3606.49
85,2024,11,3817.45
85,2024,12,3830.23
85,2025,1,3742.75
85,2025,2,3809.93
85,2025,3,3982.84
85,2025,4,3937.31
85,2025,5,3838.14
85,2025,6,3693.73
85,2025,7,4319.77
85,2025,8,3697.43
85,2025,9,3732.86
85,2025,10,4391.95
85,2025,11,4225.31
85,2025,12,4396.77
86,2023,1,840.21
86,2023,2,832.73
86,2023,3,742.69
86,2023,4,725.82
86,2023,5,833.79
86,2023,6,837.28
86,2023,7,799.01
86,2023,8,877.13
86,2023,9,792.24
86,2023,10,828.92
86,2023,11,836.7
86,2023,12,741.95
86,2024,1,836.77
86,2024,2,801.42
86,2024,3,858.77
86,2024,4,842.09
86,2024,5,742.79
86,2024,6,758.82
86,2024,7,737.37
86,2024,8,800.56
86,2024,9,767.88
86,2024,10,778.37
86,2024,11,836.32
86,2024,12,735.48
86,2025,1,866.22
86,2025,2,837.87
86,2025,3,838.58
86,2025,4,864.09
86,2025,5,871.18
86,2025,6,842.92
86,2025,7,757.52
86,2025,8,726.68
86,2025,9,819.09
86,2025,10,748.95
86,2025,11,862.29
86,2025,12,799.39
87,2023,1,828.47
87,2023,2,736.89
87,2023,3,792.4
87,2023,4,851.08
87,2023,5,775.46
87,2023,6,769.1
87,2023,7,799.18
87,2023,8,876.0
87,2023,9,762.27
87,2023,10,758.22
87,2023,11,839.25
87,2023,12,791.3
87,2024,1,778.24
87,2024,2,741.72
87,2024,3,812.9
87,2024,4,866.43
87,2024,5,802.12
87,2024,6,874.32
87,2024,7,834.46
87,2024,8,840.48
87,2024,9,799.05
87,2024,10,851.13
87,2024,11,837.75
87,2024,12,801.84
87,2025,1,776.6
87,2025,2,825.47
87,2025,3,738.67
87,2025,4,842.72
87,2025,5,792.68
87,2025,6,792.86
87,2025,7,732.62
87,2025,8,877.72
87,2025,9,761.98
87,2025,10,832.18
87,2025,11,831.09
87,2025,12,845.43
88,2023,1,2197.63
88,2023,2,2041.06
88,2023,3,2133.55
88,2023,4,2032.29
88,2023,5,2141.25
88,2023,6,1829.85
88,2023,7,1802.58
88,2023,8,2187.57
88,2023,9,1957.78
88,2023,10,1921.28
88,2023,11,2051.99
88,2023,12,1839.77
88,2024,1,2170.38
88,2024,2,2035.79
88,2024,3,2199.25
88,2024,4,1931.42
88,2024,5,2141.8
88,2024,6,2015.07
88,2024,7,2009.28
88,2024,8,1912.2
88,2024,9,1950.86
88,2024,10,2026.79
88,2024,11,2194.95
88,2024,12,2057.79
88,2025,1,1884.7
88,2025,2,2092.55
88,2025,3,1838.21
88,2025,4,1927.04
88,2025,5,2035.19
88,2025,6,2092.3
88,2025,7,2118.19
88,2025,8,1891.91
88,2025,9,1876.15
88,2025,10,1883.16
88,2025,11,1909.0
88,2025,12,1849.68
89,2023,1,820.22
89,2023,2,748.46
89,2023,3,821.9
89,2023,4,863.97
89,2023,5,852.79
89,2023,6,736.41
89,2023,7,878.05
89,2023,8,764.76
89,2023,9,805.41
89,2023,10,838.16
89,2023,11,760.06
89,2023,12,846.81
89,2024,1,746.74
89,2024,2,813.77
89,2024,3,822.96
89,2024,4,758.28
89,2024,5,830.7
89,2024,6,743.99
89,2024,7,822.94
89,2024,8,721.39
89,2024,9,768.41
89,2024,10,790.06
89,2024,11,804.19
89,2024,12,769.31
89,2025,1,755.95
89,2025,2,818.5
89,2025,3,765.14
89,2025,4,830.37
89,2025,5,809.25
89,2025,6,782.43
89,2025,7,870.09
89,2025,8,738.86
89,2025,9,820.81
89,2025,10,865.69
89,2025,11,822.4
89,2025,12,732.77
90,2023,1,2087.32
90,2023,2,2142.05
90,2023,3,2089.97
90,2023,4,1846.81
90,2023,5,1978.03
90,2023,6,2024.74
90,2023,7,2025.6
90,2023,8,2013.99
90,2023,9,2133.86
90,2023,10,2030.69
90,2023,11,1940.88
90,2023,12,1920.49
90,2024,1,2191.36
90,2024,2,2110.49
90,2024,3,1871.11
90,2024,4,1877.54
90,2024,5,2058.73
90,2024,6,1933.39
90,2024,7,2157.51
90,2024,8,1879.03
90,2024,9,2118.96
90,2024,10,1974.65
90,2024,11,1975.63
90,2024,12,2057.12
90,2025,1,1967.26
90,2025,2,1825.89
90,2025,3,1881.67
90,2025,4,2173.51
90,2025,5,2049.23
90,2025,6,1903.26
90,2025,7,1867.5
90,2025,8,1860.65
90,2025,9,1812.76
90,2025,10,2052.11
90,2025,11,1969.15
90,2025,12,2123.94
91,2023,1,2028.28
91,2023,2,2148.08
91,2023,3,2123.63
91,2023,4,1887.96
91,2023,5,2007.39
91,2023,6,1949.84
91,2023,7,1810.86
91,2023,8,1942.67
91,2023,9,2103.82
91,2023,10,1982.18
91,2023,11,2076.96
91,2023,12,2132.72
91,2024,1,2015.88
91,2024,2,1914.88
91,2024,3,2098.28
91,2024,4,2074.46
91,2024,5,1851.66
91,2024,6,2085.6
91,2024,7,1995.17
91,2024,8,2022.14
91,2024,9,1915.6
91,2024,10,1821.62
91,2024,11,2199.59
91,2024,12,2117.55
91,2025,1,2066.08
91,2025,2,1934.83
91,2025,3,1806.5
91,2025,4,2055.95
91,2025,5,1876.81
91,2025,6,1876.85
91,2025,7,1876.45
91,2025,8,1902.34
91,2025,9,2187.18
91,2025,10,2044.7
91,2025,11,2033.44
91,2025,12,2093.64
92,2023,1,1936.01
92,2023,2,1987.8
92,2023,3,2120.73
92,2023,4,1983.8
92,2023,5,1954.29
92,2023,6,2194.69
92,2023,7,1845.5
92,2023,8,2023.46
92,2023,9,1962.21
92,2023,10,1822.22
92,2023,11,1901.93
92,2023,12,2096.92
92,2024,1,2144.09
92,2024,2,1866.74
92,2024,3,1954.39
92,2024,4,2129.75
92,2024,5,2171.5
92,2024,6,1960.82
92,2024,7,2090.16
92,2024,8,1989.61
92,2024,9,1831.24
92,2024,10,1957.21
92,2024,11,2140.49
92,2024,12,1963.07
92,2025,1,1800.7
92,2025,2,2183.05
92,2025,3,1998.22
92,2025,4,1859.84
92,2025,5,2126.74
92,2025,6,1970.17
92,2025,7,2075.04
92,2025,8,2093.08
92,2025,9,2158.18
92,2025,10,1911.51
92,2025,11,1826.72
92,2025,12,2094.2
94,2023,1,811.59
94,2023,2,730.73
94,2023,3,860.58
94,2023,4,789.36
94,2023,5,720.41
94,2023,6,865.94
94,2023,7,820.72
94,2023,8,729.11
94,2023,9,805.35
94,2023,10,847.11
94,2023,11,843.3
94,2023,12,862.74
94,2024,1,750.65
94,2024,2,828.54
94,2024,3,828.71
94,2024,4,781.68
94,2024,5,842.07
94,2024,6,782.66
94,2024,7,725.04
94,2024,8,867.48
94,2024,9,874.46
94,2024,10,830.97
94,2024,11,807.9
94,2024,12,800.93
94,2025,1,832.41
94,2025,2,820.39
94,2025,3,795.69
94,2025,4,738.97
94,2025,5,727.33
94,2025,6,772.88
94,2025,7,772.58
94,2025,8,763.49
94,2025,9,753.33
94,2025,10,799.94
94,2025,11,820.73
94,2025,12,796.83
95,2023,1,757.75
95,2023,2,738.99
95,2023,3,769.54
95,2023,4,760.37
95,2023,5,733.33
95,2023,6,776.12
95,2023,7,815.17
95,2023,8,811.01
95,2023,9,742.33
95,2023,10,739.23
95,2023,11,852.85
95,2023,12,832.47
95,2024,1,848.66
95,2024,2,800.55
95,2024,3,878.38
95,2024,4,875.15
95,2024,5,724.38
95,2024,6,760.49
95,2024,7,742.66
95,2024,8,857.61
95,2024,9,863.17
95,2024,10,722.99
95,2024,11,762.45
95,2024,12,850.78
95,2025,1,859.68
95,2025,2,802.8
95,2025,3,835.67
95,2025,4,818.52
95,2025,5,728.27
95,2025,6,812.73
95,2025,7,861.91
95,2025,8,860.83
95,2025,9,872.4
95,2025,10,852.19
95,2025,11,772.11
95,2025,12,796.64
96,2023,1,4237.16
96,2023,2,3756.96
96,2023,3,3817.06
96,2023,4,4119.98
96,2023,5,3896.76
96,2023,6,4000.94
96,2023,7,3800.76
96,2023,8,4196.23
96,2023,9,3986.07
96,2023,10,4220.18
96,2023,11,3970.19
96,2023,12,4160.84
96,2024,1,3836.41
96,2024,2,4176.55
96,2024,3,3941.24
96,2024,4,3786.63
96,2024,5,4041.5
96,2024,6,3863.8
96,2024,7,3720.77
96,2024,8,3606.33
96,2024,9,4256.89
96,2024,10,3858.62
96,2024,11,4072.52
96,2024,12,3918.43
96,2025,1,4363.89
96,2025,2,3725.45
96,2025,3,4120.67
96,2025,4,3728.22
96,2025,5,4230.53
96,2025,6,3871.02
96,2025,7,3947.77
96,2025,8,3750.29
96,2025,9,3967.11
96,2025,10,3659.6
96,2025,11,3851.39
96,2025,12,3605.39
97,2023,1,1843.12
97,2023,2,1874.87
97,2023,3,2111.7
97,2023,4,1801.02
97,2023,5,1916.25
97,2023,6,1921.48
97,2023,7,2013.81
97,2023,8,1869.34
97,2023,9,1943.22
97,2023,10,2143.93
97,2023,11,2007.42
97,2023,12,1961.49
97,2024,1,2131.81
97,2024,2,2145.53
97,2024,3,1863.2
97,2024,4,1880.68
97,2024,5,2029.89
97,2024,6,1958.38
97,2024,7,1926.29
97,2024,8,2146.44
97,2024,9,2053.12
97,2024,10,1866.31
97,2024,11,1837.63
97,2024,12,2121.4
97,2025,1,1869.61
97,2025,2,2158.25
97,2025,3,1925.56
97,2025,4,1850.16
97,2025,5,1887.86
97,2025,6,1990.08
97,2025,7,1806.98
97,2025,8,1976.08
97,2025,9,2123.09
97,2025,10,1813.74
97,2025,11,1824.44
97,2025,12,1871.78
98,2023,1,2052.4
98,2023,2,2151.36
98,2023,3,1984.79
98,2023,4,2083.14
98,2023,5,1838.7
98,2023,6,1957.7
98,2023,7,2090.4
98,2023,8,2116.32
98,2023,9,2152.74
98,2023,10,1834.0
98,2023,11,2000.92
98,2023,12,2177.42
98,2024,1,1835.51
98,2024,2,2107.17
98,2024,3,1909.97
98,2024,4,1993.13
98,2024,5,2139.47
98,2024,6,2098.81
98,2024,7,2139.25
98,2024,8,2090.3
98,2024,9,2162.19
98,2024,10,2178.65
98,2024,11,1825.59
98,2024,12,1942.49
98,2025,1,1893.91
98,2025,2,2002.69
98,2025,3,1861.83
98,2025,4,2000.56
98,2025,5,2086.23
98,2025,6,2133.53
98,2025,7,2121.66
98,2025,8,1879.18
98,2025,9,1851.91
98,2025,10,1903.11
98,2025,11,2160.07
98,2025,12,2011.68
99,2023,1,2114.73
99,2023,2,1831.85
99,2023,3,1958.76
99,2023,4,1882.21
99,2023,5,1914.07
99,2023,6,1859.67
99,2023,7,2014.53
99,2023,8,2043.61
99,2023,9,2088.23
99,2023,10,1832.4
99,2023,11,1858.65
99,2023,12,1876.01
99,2024,1,1993.15
99,2024,2,2109.49
99,2024,3,2032.96
99,2024,4,1920.17
99,2024,5,2071.2
99,2024,6,1891.68
99,2024,7,1938.46
99,2024,8,2082.45
99,2024,9,2060.37
99,2024,10,1971.93
99,2024,11,2100.83
99,2024,12,2036.56
99,2025,1,1853.12
99,2025,2,2096.36
99,2025,3,1907.0
99,2025,4,2120.14
99,2025,5,1964.82
99,2025,6,1893.55
99,2025,7,2125.13
99,2025,8,1835.68
99,2025,9,1829.62
99,2025,10,2184.76
99,2025,11,1926.74
99,2025,12,2174.34
100,2023,1,1905.96
100,2023,2,2082.13
100,2023,3,2055.73
100,2023,4,2031.13
100,2023,5,1911.34
100,2023,6,1985.95
100,2023,7,1997.88
100,2023,8,2024.91
100,2023,9,1977.46
100,2023,10,1811.9
100,2023,11,1850.99
100,2023,12,2104.41
100,2024,1,2028.49
100,2024,2,2013.55
100,2024,3,1964.79
100,2024,4,1931.73
100,2024,5,1848.4
100,2024,6,1994.17
100,2024,7,2020.26
100,2024,8,1946.98
100,2024,9,1807.55
100,2024,10,2123.81
100,2024,11,1846.1
100,2024,12,1800.07
100,2025,1,2121.79
100,2025,2,2150.94
100,2025,3,1819.32
100,2025,4,1887.51
100,2025,5,1831.89
100,2025,6,2176.94
100,2025,7,2066.83
100,2025,8,2158.27
100,2025,9,2110.42
100,2025,10,2176.48
100,2025,11,1813.88
100,2025,12,1970.12
101,2023,1,4194.45
101,2023,2,3959.65
101,2023,3,4352.92
101,2023,4,3979.19
101,2023,5,3658.35
101,2023,6,3985.13
101,2023,7,4156.8
101,2023,8,3721.4
101,2023,9,3748.68
101,2023,10,3754.36
101,2023,11,4347.33
101,2023,12,4374.89
101,2024,1,3732.78
101,2024,2,4155.46
101,2024,3,3628.25
101,2024,4,4350.55
101,2024,5,3968.49
101,2024,6,4106.05
101,2024,7,4159.72
101,2024,8,4166.42
101,2024,9,3908.91
101,2024,10,4201.63
101,2024,11,3707.22
101,2024,12,3681.27
101,2025,1,3760.6
101,2025,2,3702.52
101,2025,3,3754.59
101,2025,4,3802.01
101,2025,5,4165.81
101,2025,6,4221.14
101,2025,7,3932.16
101,2025,8,4255.13
101,2025,9,4261.3
101,2025,10,3708.71
101,2025,11,4323.63
101,2025,12,4020.23
102,2023,1,749.87
102,2023,2,728.99
102,2023,3,781.73
102,2023,4,742.97
102,2023,5,764.1
102,2023,6,843.97
102,2023,7,797.11
102,2023,8,746.96
102,2023,9,762.47
102,2023,10,749.26
102,2023,11,811.37
102,2023,12,865.26
102,2024,1,836.59
102,2024,2,745.17
102,2024,3,819.64
102,2024,4,795.94
102,2024,5,848.17
102,2024,6,744.51
102,2024,7,790.46
102,2024,8,774.75
102,2024,9,804.68
102,2024,10,856.93
102,2024,11,792.21
102,2024,12,765.27
102,2025,1,830.05
102,2025,2,773.93
102,2025,3,827.94
102,2025,4,751.74
102,2025,5,794.09
102,2025,6,795.12
102,2025,7,752.14
102,2025,8,803.47
102,2025,9,767.15
102,2025,10,727.8
102,2025,11,842.12
102,2025,12,788.75
103,2023,1,1943.95
103,2023,2,1936.55
103,2023,3,2079.84
103,2023,4,2016.46
103,2023,5,1896.71
103,2023,6,2148.92
103,2023,7,2096.92
103,2023,8,1991.44
103,2023,9,1852.43
103,2023,10,2147.31
103,2023,11,2017.82
103,2023,12,2089.12
103,2024,1,2193.74
103,2024,2,1961.09
103,2024,3,2076.16
103,2024,4,2082.73
103,2024,5,2162.79
103,2024,6,1989.78
103,2024,7,1933.76
103,2024,8,2123.07
103,2024,9,1825.63
103,2024,10,2022.44
103,2024,11,1861.93
103,2024,12,1970.35
103,2025,1,1848.23
103,2025,2,1824.84
103,2025,3,2054.73
103,2025,4,2112.3
103,2025,5,1893.87
103,2025,6,1938.97
103,2025,7,1812.02
103,2025,8,2178.23
103,2025,9,2057.16
103,2025,10,1972.78
103,2025,11,2074.56
103,2025,12,1863.28
104,2023,1,4218.49
104,2023,2,3956.3
104,2023,3,3737.82
104,2023,4,3618.12
104,2023,5,4364.32
104,2023,6,3784.76
104,2023,7,4271.48
104,2023,8,4220.79
104,2023,9,4388.61
104,2023,10,4079.31
104,2023,11,4008.15
104,2023,12,4387.05
104,2024,1,3659.02
104,2024,2,4221.37
104,2024,3,4115.09
104,2024,4,3904.35
104,2024,5,4275.83
104,2024,6,3650.64
104,2024,7,3782.91
104,2024,8,3883.7
104,2024,9,4377.4
104,2024,10,3946.76
104,2024,11,4230.56
104,2024,12,4010.6
104,2025,1,4062.44
104,2025,2,3783.8
104,2025,3,3697.51
104,2025,4,3838.23
104,2025,5,4256.07
104,2025,6,3985.01
104,2025,7,4261.26
104,2025,8,4049.82
104,2025,9,3681.4
104,2025,10,3995.44
104,2025,11,3852.86
104,2025,12,4151.44
105,2023,1,766.62
105,2023,2,755.21
105,2023,3,765.38
105,2023,4,795.98
105,2023,5,844.83
105,2023,6,879.15
105,2023,7,824.96
105,2023,8,812.55
105,2023,9,839.49
105,2023,10,840.01
105,2023,11,857.56
105,2023,12,778.04
105,2024,1,755.77
105,2024,2,813.39
105,2024,3,742.94
105,2024,4,795.96
105,2024,5,736.34
105,2024,6,758.48
105,2024,7,720.33
105,2024,8,729.92
105,2024,9,779.74
105,2024,10,758.08
105,2024,11,792.4
105,2024,12,875.78
105,2025,1,846.09
105,2025,2,757.98
105,2025,3,858.34
105,2025,4,744.54
105,2025,5,836.09
105,2025,6,742.01
105,2025,7,811.05
105,2025,8,795.55
105,2025,9,778.55
105,2025,10,776.27
105,2025,11,775.46
105,2025,12,722.88
106,2023,1,769.6
106,2023,2,854.05
106,2023,3,737.45
106,2023,4,770.37
106,2023,5,841.87
106,2023,6,823.32
106,2023,7,846.3
106,2023,8,724.53
106,2023,9,764.77
106,2023,10,848.82
106,2023,11,864.07
106,2023,12,726.34
106,2024,1,784.01
106,2024,2,850.58
