policy_id,agent_id,product_id,issue_date_key,renewal_due_date_key,renewal_status,premium_usd
5310,111,1,20230926,20240925,grace,2603.51
5311,111,6,20230321,20240320,renewed,4882.1
5312,111,4,20240620,20250620,renewed,1002.64
5313,111,2,20240222,20250221,lapsed,2362.99
5314,111,2,20241109,20251109,renewed,2919.87
5315,112,2,20241011,20251011,renewed,767.79
5316,112,2,20240511,20250511,lapsed,2615.68
5317,112,1,20230806,20240805,lapsed,3839.21
5318,112,4,20230913,20240912,renewed,2405.18
5319,112,4,20240720,20250720,renewed,1036.74
5320,112,1,20230801,20240731,renewed,1662.1
5321,112,6,20230906,20240905,renewed,6381.42
5322,112,5,20240102,20250101,renewed,200.08
5323,112,2,20240711,20250711,lapsed,1204.18
5324,112,4,20230601,20240531,lapsed,1939.07
5325,112,4,20240529,20250529,renewed,307.36
5326,112,1,20230207,20240207,renewed,830.77
5327,112,3,20230821,20240820,renewed,2860.99
5328,112,6,20240401,20250401,renewed,5603.38
5329,112,5,20240211,20250210,renewed,370.73
5330,112,5,20240226,20250225,grace,898.16
5331,112,4,20230630,20240629,lapsed,1751.58
5332,112,6,20231207,20241206,lapsed,1771.39
5333,112,1,20231107,20241106,renewed,462.92
5334,112,2,20240415,20250415,lapsed,751.64
5335,112,1,20241030,20251030,renewed,2556.08
5336,112,4,20240506,20250506,lapsed,2837.95
5337,112,2,20230911,20240910,renewed,3260.08
5338,112,4,20240819,20250819,renewed,1618.6
5339,112,3,20231017,20241016,lapsed,2040.84
5340,112,6,20231201,20241130,lapsed,5990.93
5341,112,4,20230123,20240123,lapsed,2997.03
5342,112,6,20240429,20250429,renewed,6549.62
5343,112,4,20241002,20251002,lapsed,2609.48
5344,112,4,20230102,20240102,lapsed,2649.96
5345,112,6,20241028,20251028,renewed,3319.53
5346,112,4,20240413,20250413,renewed,2662.19
5347,112,2,20240305,20250305,lapsed,4539.42
5348,112,2,20240131,20250130,renewed,467.39
5349,112,4,20240320,20250320,renewed,1489.43
5350,113,2,20240608,20250608,renewed,1047.64
5351,113,2,20230622,20240621,renewed,2011.24
5352,113,4,20230816,20240815,renewed,1411.67
5353,113,5,20240821,20250821,renewed,191.67
5354,113,3,20230419,20240418,renewed,400.32
5355,113,4,20230429,20240428,renewed,1512.36
5356,113,3,20240901,20250901,renewed,508.19
5357,113,3,20230715,20240714,renewed,2906.05
5358,113,5,20231130,20241129,lapsed,1079.92
5359,113,2,20231201,20241130,renewed,3627.52
5360,113,5,20230617,20240616,renewed,903.95
5361,113,5,20241016,20251016,renewed,694.84
5362,113,5,20230404,20240403,lapsed,473.74
5363,113,3,20231229,20241228,lapsed,444.18
5364,113,6,20230311,20240310,lapsed,5667.15
5365,113,4,20240402,20250402,grace,950.85
5366,113,2,20230324,20240323,renewed,979.62
5367,113,5,20230910,20240909,renewed,495.9
5368,113,3,20231208,20241207,renewed,2641.32
5369,113,1,20241118,20251118,renewed,634.75
5370,113,1,20240926,20250926,renewed,3507.36
5371,113,3,20230307,20240306,renewed,1619.95
5372,113,5,20240711,20250711,lapsed,469.84
5373,113,3,20240714,20250714,renewed,1819.83
5374,113,2,20240816,20250816,lapsed,1446.05
5375,113,1,20231108,20241107,renewed,497.54
5376,113,5,20230218,20240218,renewed,766.77
5377,113,2,20230507,20240506,renewed,3435.7
5378,113,2,20240228,20250227,grace,2654.69
5379,113,6,20231030,20241029,renewed,2035.55
5380,113,3,20240218,20250217,renewed,967.18
5381,113,6,20230228,20240228,renewed,6790.92
5382,113,6,20240112,20250111,renewed,1733.89
5383,113,1,20240529,20250529,lapsed,721.09
5384,113,2,20230129,20240129,renewed,1760.09
5385,113,4,20230202,20240202,renewed,2380.42
5386,113,6,20240925,20250925,lapsed,6954.71
5387,113,3,20240724,20250724,lapsed,921.02
5388,113,6,20230405,20240404,renewed,3133.9
5389,113,6,20230129,20240129,renewed,1885.27
5390,113,1,20240823,20250823,renewed,3799.63
5391,113,2,20240821,20250821,renewed,1285.85
5392,113,4,20240309,20250309,grace,903.62
5393,113,4,20241101,20251101,renewed,856.63
5394,113,3,20230911,20240910,renewed,1751.69
5395,113,3,20230920,20240919,renewed,1297.78
5396,113,2,20240201,20250131,renewed,4726.72
5397,113,4,20230412,20240411,lapsed,1677.85
5398,113,4,20231108,20241107,renewed,393.2
5399,113,2,20230806,20240805,renewed,3015.64
5400,113,3,20240706,20250706,renewed,1879.92
5401,113,4,20240815,20250815,renewed,2880.7
5402,113,5,20230616,20240615,renewed,736.37
5403,113,6,20240824,20250824,renewed,5296.46
5404,113,6,20240110,20250109,grace,953.04
5405,113,4,20240627,20250627,lapsed,286.55
5406,113,4,20230727,20240726,lapsed,850.3
5407,113,2,20230727,20240726,renewed,3695.26
5408,113,5,20231229,20241228,lapsed,411.11
5409,113,4,20240311,20250311,renewed,376.77
5410,113,3,20230725,20240724,lapsed,381.77
5411,113,6,20241003,20251003,renewed,2646.5
5412,113,6,20230904,20240903,renewed,4371.24
5413,114,3,20240802,20250802,renewed,792.28
5414,114,6,20231224,20241223,renewed,2314.02
5415,114,1,20241119,20251119,grace,3736.6
5416,114,6,20240423,20250423,renewed,1616.95
5417,114,4,20230108,20240108,lapsed,1618.01
5418,114,3,20240224,20250223,lapsed,1736.9
5419,114,2,20230108,20240108,lapsed,2127.97
5420,114,5,20240213,20250212,renewed,1167.56
5421,114,6,20231009,20241008,renewed,7141.53
5422,114,2,20241012,20251012,lapsed,3484.15
5423,114,2,20231213,20241212,lapsed,4596.43
5424,114,3,20231209,20241208,renewed,584.06
5425,114,4,20241124,20251124,renewed,460.2
5426,114,1,20241109,20251109,renewed,1195.47
5427,114,5,20241002,20251002,renewed,863.16
5428,114,2,20230321,20240320,grace,2567.78
5429,114,4,20230209,20240209,renewed,1069.48
5430,114,2,20230610,20240609,renewed,3552.01
5431,114,5,20241113,20251113,lapsed,1172.79
5432,114,4,20230120,20240120,grace,2457.1
5433,114,1,20240627,20250627,lapsed,2686.01
5434,114,5,20231229,20241228,grace,989.21
5435,114,2,20240922,20250922,renewed,1243.13
5436,114,2,20231207,20241206,renewed,2950.06
5437,114,6,20240209,20250208,lapsed,1526.33
5438,114,5,20240402,20250402,renewed,368.49
5439,115,1,20240528,20250528,lapsed,1440.43
5440,115,3,20240818,20250818,lapsed,2437.69
5441,115,2,20230210,20240210,renewed,4571.28
5442,115,4,20231004,20241003,lapsed,2456.68
5443,115,4,20231227,20241226,renewed,858.95
5444,115,2,20230604,20240603,renewed,616.37
5445,115,3,20240929,20250929,lapsed,1790.79
5446,115,5,20230117,20240117,grace,1198.67
5447,115,5,20240101,20241231,grace,490.25
5448,115,3,20230708,20240707,lapsed,895.37
5449,115,5,20240731,20250731,renewed,1097.81
5450,115,3,20230421,20240420,lapsed,1498.07
5451,115,5,20231110,20241109,grace,366.98
5452,115,5,20240125,20250124,renewed,331.85
5453,115,4,20240409,20250409,renewed,2654.81
5454,115,4,20241027,20251027,renewed,1370.04
5455,115,4,20240919,20250919,renewed,2451.11
5456,115,2,20230608,20240607,grace,4915.83
5457,115,2,20240827,20250827,lapsed,4231.76
5458,115,5,20240505,20250505,renewed,1109.73
5459,115,6,20230914,20240913,renewed,5810.51
5460,115,3,20231103,20241102,renewed,2256.18
5461,115,1,20230422,20240421,renewed,867.22
5462,115,4,20240602,20250602,renewed,1434.29
5463,115,1,20240623,20250623,grace,1556.58
5464,115,3,20230927,20240926,renewed,2335.25
5465,115,2,20231220,20241219,lapsed,4385.66
5466,115,5,20240801,20250801,lapsed,253.9
5467,115,2,20230806,20240805,renewed,3155.77
5468,115,3,20231217,20241216,renewed,1938.73
5469,115,5,20230212,20240212,grace,402.56
5470,115,6,20230614,20240613,lapsed,3427.09
5471,115,3,20240808,20250808,renewed,2723.36
5472,115,1,20230909,20240908,renewed,546.18
5473,115,6,20241008,20251008,renewed,1128.34
5474,115,6,20230418,20240417,renewed,4017.46
5475,115,4,20240131,20250130,renewed,561.45
5476,115,3,20240929,20250929,grace,2778.26
5477,115,5,20241024,20251024,renewed,395.3
5478,115,4,20240731,20250731,renewed,1115.0
5479,115,6,20240902,20250902,renewed,5119.87
5480,115,5,20230213,20240213,renewed,989.6
5481,115,1,20231001,20240930,lapsed,1081.43
5482,115,6,20231022,20241021,grace,2901.5
5483,115,4,20230812,20240811,grace,922.58
5484,115,4,20230519,20240518,renewed,2652.67
5485,115,2,20240520,20250520,renewed,600.1
5486,115,3,20230720,20240719,lapsed,1011.97
5487,115,4,20230920,20240919,lapsed,1609.45
5488,115,6,20231218,20241217,grace,6321.69
5489,115,4,20231017,20241016,renewed,297.14
5490,115,6,20240809,20250809,grace,6866.08
5491,115,6,20231226,20241225,lapsed,3074.83
5492,115,1,20240323,20250323,grace,1615.39
5493,115,6,20231109,20241108,renewed,4983.32
5494,115,1,20230112,20240112,renewed,642.8
5495,115,2,20230207,20240207,lapsed,2103.65
5496,115,4,20231218,20241217,renewed,981.45
5497,115,2,20240226,20250225,renewed,1082.79
5498,116,6,20240517,20250517,renewed,3615.43
5499,116,2,20231021,20241020,renewed,3250.46
5500,116,6,20240120,20250119,renewed,4472.13
5501,116,5,20230604,20240603,renewed,1137.52
5502,116,5,20241106,20251106,renewed,1027.55
5503,116,3,20230329,20240328,lapsed,597.73
5504,116,4,20240627,20250627,renewed,927.07
5505,116,6,20231109,20241108,lapsed,7423.07
5506,116,3,20230908,20240907,renewed,1371.04
5507,116,1,20240214,20250213,lapsed,2836.79
5508,116,6,20231230,20241229,renewed,5139.19
5509,116,3,20231007,20241006,lapsed,354.67
5510,116,5,20240502,20250502,renewed,379.56
5511,116,3,20240718,20250718,renewed,1931.03
5512,116,1,20230910,20240909,renewed,4594.99
5513,116,4,20230219,20240219,renewed,1761.9
5514,116,1,20230607,20240606,renewed,2239.42
5515,116,2,20231224,20241223,renewed,4029.34
5516,116,6,20240523,20250523,renewed,4246.73
5517,116,6,20231127,20241126,renewed,2159.81
5518,116,5,20241005,20251005,renewed,630.73
5519,116,5,20230520,20240519,renewed,202.11
5520,116,4,20240824,20250824,lapsed,532.19
5521,116,6,20231209,20241208,renewed,4998.43
5522,116,1,20240924,20250924,renewed,4337.02
5523,116,2,20230130,20240130,renewed,2076.53
5524,116,1,20240408,20250408,renewed,4358.83
5525,116,3,20240727,20250727,renewed,2293.63
5526,116,1,20240808,20250808,grace,1235.62
5527,116,1,20230330,20240329,lapsed,1080.24
5528,116,5,20231008,20241007,renewed,502.83
5529,116,2,20231127,20241126,renewed,2483.86
5530,116,1,20240701,20250701,renewed,3573.86
5531,116,1,20240621,20250621,renewed,3116.35
5532,116,6,20240119,20250118,lapsed,4177.43
5533,116,6,20230423,20240422,lapsed,2459.98
5534,116,3,20231109,20241108,renewed,1118.46
5535,116,1,20231105,20241104,renewed,4894.94
5536,116,2,20230721,20240720,renewed,4867.1
5537,116,1,20230422,20240421,renewed,4461.55
5538,116,1,20231224,20241223,lapsed,1513.09
5539,116,3,20240819,20250819,renewed,1362.78
5540,116,2,20240709,20250709,renewed,4873.07
5541,116,2,20240815,20250815,renewed,509.52
5542,116,6,20240825,20250825,renewed,1177.18
5543,116,3,20240405,20250405,renewed,737.07
5544,116,6,20240920,20250920,lapsed,2376.25
5545,116,3,20240515,20250515,renewed,2988.69
5546,116,4,20240119,20250118,renewed,572.4
5547,118,5,20240203,20250202,renewed,1133.34
5548,118,3,20230403,20240402,renewed,1265.86
5549,118,4,20240125,20250124,renewed,1174.57
5550,118,2,20240420,20250420,renewed,3428.89
5551,118,5,20240315,20250315,renewed,653.2
5552,118,2,20230212,20240212,renewed,2719.06
5553,118,5,20240124,20250123,lapsed,1185.2
5554,118,5,20230704,20240703,renewed,1004.27
5555,118,1,20230513,20240512,grace,2690.1
5556,118,5,20230527,20240526,renewed,716.61
5557,118,6,20230428,20240427,lapsed,6441.48
5558,118,3,20241016,20251016,renewed,1080.55
5559,118,3,20240119,20250118,renewed,2806.57
5560,118,3,20241124,20251124,renewed,2049.52
5561,118,3,20240609,20250609,lapsed,2576.97
5562,118,5,20240511,20250511,lapsed,497.56
5563,118,6,20240726,20250726,renewed,7403.3
5564,118,1,20230916,20240915,renewed,3940.51
5565,118,2,20230718,20240717,grace,3209.1
5566,118,5,20240331,20250331,renewed,178.95
5567,118,6,20230417,20240416,renewed,3285.98
5568,118,3,20240421,20250421,renewed,600.59
5569,118,6,20230311,20240310,renewed,759.66
5570,118,5,20240715,20250715,renewed,555.01
5571,118,3,20230205,20240205,lapsed,1398.64
5572,118,6,20241117,20251117,renewed,4095.78
5573,118,2,20230713,20240712,lapsed,4586.65
5574,118,4,20231112,20241111,grace,2757.6
5575,118,3,20240118,20250117,renewed,769.41
5576,118,4,20240602,20250602,lapsed,2719.55
5577,118,4,20230719,20240718,lapsed,837.08
5578,118,6,20230326,20240325,renewed,7615.28
5579,118,6,20240814,20250814,grace,1382.75
5580,118,4,20230418,20240417,renewed,935.46
5581,118,3,20240421,20250421,renewed,2089.83
5582,120,6,20231022,20241021,lapsed,6928.09
5583,120,5,20230527,20240526,renewed,1107.84
5584,120,2,20240213,20250212,lapsed,1196.72
5585,120,6,20240729,20250729,renewed,1636.58
5586,120,2,20241016,20251016,renewed,1313.54
5587,120,2,20231117,20241116,renewed,4847.53
5588,120,5,20230531,20240530,renewed,747.04
5589,120,4,20230905,20240904,lapsed,1812.44
5590,120,4,20240123,20250122,renewed,1521.05
5591,120,6,20230425,20240424,renewed,4096.71
5592,120,6,20240526,20250526,lapsed,6989.96
5593,120,6,20230722,20240721,renewed,1974.87
5594,120,6,20230418,20240417,lapsed,4124.56
5595,120,4,20240516,20250516,lapsed,1357.51
5596,120,1,20240817,20250817,lapsed,1166.2
5597,120,4,20230309,20240308,lapsed,988.93
5598,120,1,20231122,20241121,renewed,1735.68
5599,120,6,20240731,20250731,renewed,6595.82
5600,120,3,20240328,20250328,lapsed,1435.0
5601,120,1,20240507,20250507,renewed,4619.92
5602,120,2,20241109,20251109,grace,3540.1
5603,120,4,20230305,20240304,lapsed,1251.36
5604,120,1,20230702,20240701,lapsed,3751.92
5605,120,6,20230115,20240115,renewed,7418.25
5606,120,5,20240205,20250204,renewed,369.86
5607,120,5,20240404,20250404,renewed,944.07
5608,120,5,20240420,20250420,lapsed,388.48
5609,120,1,20241126,20251126,renewed,4316.18
5610,120,5,20230512,20240511,renewed,1105.38
5611,120,3,20241126,20251126,lapsed,2384.3
5612,120,6,20230702,20240701,renewed,1407.83
5613,120,2,20230426,20240425,lapsed,4640.24
5614,120,3,20230416,20240415,lapsed,2735.59
5615,120,5,20230606,20240605,renewed,488.07
5616,120,1,20230814,20240813,lapsed,1643.74
5617,120,3,20230923,20240922,renewed,2461.95
5618,120,2,20241016,20251016,grace,4809.15
5619,120,4,20230926,20240925,renewed,2916.05
5620,120,2,20230621,20240620,renewed,4494.81
5621,120,5,20240701,20250701,lapsed,681.47
5622,120,4,20240808,20250808,renewed,2820.7
5623,120,2,20230416,20240415,renewed,2879.3
5624,120,3,20240906,20250906,renewed,2975.4
5625,120,5,20241107,20251107,renewed,435.69
5626,120,5,20241017,20251017,renewed,1124.33
5627,120,3,20230526,20240525,lapsed,806.76
5628,120,6,20240915,20250915,lapsed,4645.77
5629,120,4,20240819,20250819,grace,1275.31
5630,120,3,20241109,20251109,renewed,1240.59
5631,120,6,20230830,20240829,lapsed,6280.04
5632,120,2,20240421,20250421,lapsed,4036.65
5633,120,5,20230429,20240428,lapsed,159.27
5634,120,6,20241101,20251101,renewed,1547.39
5635,120,1,20240910,20250910,lapsed,1387.31
5636,120,2,20230707,20240706,renewed,878.28
5637,120,1,20230806,20240805,lapsed,3874.11
5638,120,5,20230718,20240717,lapsed,1050.49
5639,120,6,20240105,20250104,renewed,6289.77
5640,120,2,20240228,20250227,renewed,2023.4
5641,120,4,20231128,20241127,renewed,2117.53
5642,120,6,20240519,20250519,renewed,5939.66
5643,120,5,20230312,20240311,renewed,1008.27
5644,120,1,20240407,20250407,lapsed,4125.25
5645,120,2,20230322,20240321,renewed,3074.63
5646,120,3,20230628,20240627,lapsed,2279.52
5647,120,3,20231227,20241226,lapsed,2769.22
5648,120,3,20230608,20240607,renewed,2692.27
5649,120,2,20240815,20250815,renewed,2962.53
5650,120,5,20231119,20241118,renewed,530.56
5651,120,4,20240324,20250324,lapsed,1954.81
5652,121,2,20231022,20241021,renewed,3144.22
5653,121,5,20230818,20240817,lapsed,1198.36
5654,121,2,20240612,20250612,renewed,2833.62
5655,121,1,20230710,20240709,lapsed,2513.89
5656,121,2,20231007,20241006,lapsed,1089.99
5657,121,2,20230214,20240214,renewed,3517.9
5658,121,5,20230329,20240328,renewed,375.96
5659,121,5,20230608,20240607,lapsed,185.97
5660,121,6,20240814,20250814,renewed,5833.02
5661,121,5,20230522,20240521,renewed,1197.47
5662,121,5,20240427,20250427,lapsed,327.84
5663,121,3,20240505,20250505,renewed,1378.64
5664,121,4,20231225,20241224,lapsed,1327.01
5665,121,2,20230902,20240901,lapsed,1090.31
5666,121,3,20240706,20250706,renewed,401.17
5667,121,3,20230707,20240706,lapsed,2596.66
5668,121,2,20240228,20250227,renewed,2292.19
5669,121,2,20230502,20240501,renewed,1610.6
5670,121,3,20240803,20250803,renewed,1741.94
5671,121,6,20240528,20250528,lapsed,2588.11
5672,121,5,20231219,20241218,renewed,1120.06
5673,121,4,20240715,20250715,renewed,2436.4
5674,121,5,20230114,20240114,renewed,251.4
5675,121,4,20240324,20250324,renewed,899.87
5676,121,3,20230719,20240718,lapsed,1057.66
5677,121,4,20240930,20250930,lapsed,2785.36
5678,121,6,20231220,20241219,renewed,7888.63
5679,121,1,20230718,20240717,renewed,3136.19
5680,121,1,20240229,20250228,renewed,1745.53
5681,121,6,20231124,20241123,lapsed,7842.93
5682,121,2,20240812,20250812,renewed,1670.45
5683,121,4,20230908,20240907,renewed,2831.46
5684,121,6,20240730,20250730,renewed,6962.55
5685,121,3,20230626,20240625,renewed,437.49
5686,121,6,20231012,20241011,renewed,7688.9
5687,121,5,20241101,20251101,renewed,265.71
5688,121,3,20240120,20250119,renewed,1244.17
5689,121,6,20230110,20240110,grace,4232.74
5690,121,2,20241022,20251022,lapsed,3841.94
5691,121,3,20240709,20250709,lapsed,2767.03
5692,121,2,20230913,20240912,lapsed,1041.47
5693,121,1,20231120,20241119,renewed,2285.48
5694,121,5,20230508,20240507,renewed,859.46
5695,121,6,20230826,20240825,renewed,3682.84
5696,121,3,20230217,20240217,renewed,2154.8
5697,121,6,20230817,20240816,renewed,927.67
5698,121,3,20231110,20241109,renewed,2184.11
5699,121,4,20230102,20240102,renewed,2274.58
5700,121,6,20240427,20250427,grace,4023.04
5701,121,6,20240423,20250423,renewed,1651.51
5702,121,1,20230830,20240829,lapsed,3593.23
5703,121,1,20230203,20240203,renewed,3680.57
5704,121,5,20230510,20240509,renewed,235.91
5705,121,4,20240528,20250528,renewed,1993.33
5706,121,3,20230912,20240911,renewed,2484.15
5707,121,2,20231130,20241129,lapsed,2565.34
5708,121,5,20240417,20250417,renewed,317.12
5709,121,3,20230325,20240324,renewed,350.93
5710,121,3,20240514,20250514,lapsed,1076.82
5711,122,6,20240223,20250222,grace,5815.16
5712,122,1,20240508,20250508,renewed,3309.52
5713,122,6,20240315,20250315,grace,4645.72
5714,122,2,20230209,20240209,renewed,1441.75
5715,122,6,20241004,20251004,lapsed,3166.84
5716,122,1,20240509,20250509,renewed,3436.02
5717,122,2,20230223,20240223,lapsed,2174.03
5718,122,2,20231120,20241119,renewed,2728.6
5719,122,1,20230530,20240529,renewed,1061.91
5720,122,5,20241105,20251105,lapsed,1110.68
5721,122,5,20230622,20240621,renewed,455.44
5722,122,4,20240829,20250829,renewed,663.78
5723,122,5,20240901,20250901,lapsed,670.37
5724,122,4,20240415,20250415,grace,594.91
5725,122,1,20230530,20240529,renewed,722.85
5726,122,3,20230825,20240824,renewed,2590.41
5727,122,2,20230215,20240215,renewed,2249.3
5728,122,1,20231009,20241008,lapsed,1789.38
5729,122,1,20230516,20240515,renewed,4287.5
5730,122,2,20231006,20241005,renewed,3164.35
5731,122,6,20240128,20250127,lapsed,5102.1
5732,122,5,20230315,20240314,lapsed,896.16
5733,122,5,20240921,20250921,renewed,180.6
5734,122,4,20241111,20251111,lapsed,1106.14
5735,122,5,20241113,20251113,renewed,182.88
5736,122,2,20230103,20240103,renewed,1394.13
5737,122,2,20240805,20250805,renewed,581.44
5738,122,4,20230216,20240216,lapsed,2432.62
5739,122,1,20230628,20240627,renewed,4219.47
5740,122,5,20230214,20240214,renewed,1018.51
5741,122,5,20230320,20240319,renewed,834.36
5742,122,4,20230426,20240425,lapsed,2060.89
5743,122,3,20240201,20250131,renewed,1687.93
5744,122,3,20240826,20250826,renewed,1836.87
5745,122,3,20240918,20250918,renewed,2307.48
5746,122,5,20230414,20240413,renewed,1160.04
5747,122,3,20240125,20250124,renewed,2813.72
5748,122,2,20230419,20240418,renewed,3683.13
5749,122,1,20230619,20240618,renewed,3867.22
5750,122,6,20240119,20250118,renewed,2988.77
5751,122,2,20240515,20250515,renewed,2050.21
5752,122,1,20230614,20240613,renewed,1633.55
5753,122,6,20240120,20250119,renewed,3952.84
5754,122,5,20230606,20240605,renewed,852.98
5755,122,5,20240928,20250928,renewed,394.48
5756,122,4,20230909,20240908,renewed,1279.89
5757,122,4,20240924,20250924,grace,1541.74
5758,122,1,20240523,20250523,grace,915.9
5759,122,4,20240619,20250619,renewed,2328.88
5760,122,3,20240704,20250704,lapsed,2570.36
5761,122,1,20230210,20240210,grace,3874.04
5762,122,6,20230319,20240318,lapsed,6460.19
5763,122,4,20240218,20250217,lapsed,1279.83
5764,122,1,20240723,20250723,renewed,3788.53
5765,123,2,20231105,20241104,renewed,1546.33
5766,123,4,20240816,20250816,lapsed,936.64
5767,123,3,20230829,20240828,renewed,2932.13
5768,123,3,20240727,20250727,renewed,2100.27
5769,123,2,20230721,20240720,renewed,3948.38
5770,123,5,20230928,20240927,grace,265.81
5771,123,3,20230804,20240803,renewed,1398.7
5772,123,6,20231215,20241214,renewed,2088.68
5773,123,1,20230203,20240203,renewed,2189.77
5774,123,6,20230510,20240509,renewed,7597.14
5775,123,5,20241120,20251120,renewed,199.2
5776,123,6,20231217,20241216,renewed,4286.02
5777,123,6,20230321,20240320,renewed,911.34
5778,123,6,20230515,20240514,renewed,2951.37
5779,123,3,20230711,20240710,renewed,2272.48
5780,123,4,20230201,20240201,renewed,2132.75
5781,123,5,20240515,20250515,grace,786.35
5782,123,3,20230415,20240414,renewed,802.33
5783,123,3,20230612,20240611,grace,460.06
5784,123,2,20240929,20250929,renewed,3397.84
5785,123,4,20231031,20241030,renewed,2592.73
5786,123,4,20230525,20240524,renewed,2542.49
5787,123,3,20241122,20251122,renewed,927.08
5788,123,6,20231224,20241223,renewed,5028.66
5789,123,4,20230628,20240627,lapsed,2845.11
5790,123,6,20230415,20240414,renewed,1157.61
5791,123,4,20240716,20250716,lapsed,1682.55
5792,123,4,20230130,20240130,renewed,1510.9
5793,123,5,20230809,20240808,renewed,747.96
5794,124,6,20230724,20240723,renewed,1964.45
5795,124,4,20241027,20251027,renewed,2539.47
5796,124,3,20230104,20240104,renewed,1780.48
5797,124,4,20241014,20251014,renewed,1737.38
5798,124,6,20240216,20250215,renewed,818.7
5799,124,1,20240528,20250528,renewed,4265.21
5800,124,5,20240829,20250829,grace,480.71
5801,124,4,20240410,20250410,renewed,1638.13
5802,124,6,20240808,20250808,renewed,3665.67
5803,124,4,20230918,20240917,renewed,762.56
5804,124,2,20230711,20240710,lapsed,3961.74
5805,124,5,20231106,20241105,renewed,646.24
5806,124,3,20240918,20250918,renewed,2848.11
5807,124,1,20230706,20240705,renewed,645.2
5808,124,3,20241003,20251003,renewed,590.58
5809,124,1,20240726,20250726,lapsed,1194.38
5810,124,6,20230801,20240731,renewed,1302.85
5811,124,4,20230928,20240927,renewed,1360.48
5812,124,2,20230224,20240224,renewed,3507.18
5813,124,6,20230602,20240601,renewed,7091.56
5814,124,5,20240411,20250411,renewed,337.06
5815,124,5,20231209,20241208,renewed,634.62
5816,124,2,20240302,20250302,renewed,1209.79
5817,124,3,20240911,20250911,renewed,1701.55
5818,124,3,20230823,20240822,renewed,758.62
5819,124,6,20240530,20250530,renewed,5411.01
5820,124,3,20231128,20241127,lapsed,1366.24
5821,124,3,20240918,20250918,renewed,2472.4
5822,124,6,20230406,20240405,renewed,1472.89
5823,124,2,20230403,20240402,lapsed,3854.49
5824,124,2,20230805,20240804,renewed,2069.28
5825,124,2,20240919,20250919,renewed,3315.1
5826,124,5,20231205,20241204,lapsed,1003.74
5827,124,1,20241015,20251015,grace,4153.35
5828,124,1,20240227,20250226,renewed,2505.51
5829,124,4,20231110,20241109,renewed,1035.7
5830,124,3,20230125,20240125,lapsed,455.91
5831,124,5,20241008,20251008,lapsed,135.87
5832,124,2,20231106,20241105,renewed,2944.29
5833,124,6,20240508,20250508,renewed,7625.05
5834,124,1,20230618,20240617,renewed,4412.72
5835,124,3,20231212,20241211,renewed,1252.28
5836,124,3,20240217,20250216,renewed,2459.37
5837,124,1,20230115,20240115,lapsed,686.51
5838,124,1,20230727,20240726,renewed,1832.17
5839,124,6,20231127,20241126,lapsed,7874.72
5840,124,3,20230517,20240516,renewed,1060.61
5841,124,6,20231115,20241114,renewed,7391.05
5842,124,3,20240105,20250104,lapsed,879.21
5843,124,1,20240124,20250123,renewed,1401.14
5844,124,6,20231223,20241222,renewed,7603.98
5845,124,4,20240203,20250202,renewed,1381.84
5846,124,5,20230206,20240206,lapsed,436.38
5847,124,6,20240618,20250618,renewed,2205.0
5848,124,5,20240704,20250704,renewed,152.28
5849,124,6,20240308,20250308,renewed,6431.19
5850,124,1,20230322,20240321,renewed,2681.74
5851,124,1,20230614,20240613,renewed,2567.58
5852,124,1,20231018,20241017,grace,3720.69
5853,124,6,20230906,20240905,renewed,6833.91
5854,124,4,20230607,20240606,renewed,2270.89
5855,124,6,20240802,20250802,renewed,1398.03
5856,124,5,20241109,20251109,renewed,867.74
5857,125,5,20230218,20240218,renewed,300.83
5858,125,1,20230106,20240106,renewed,589.8
5859,125,3,20240706,20250706,renewed,1673.25
5860,125,5,20240115,20250114,renewed,1037.16
5861,125,1,20240701,20250701,renewed,2465.74
5862,125,4,20230508,20240507,grace,1973.86
5863,125,2,20231031,20241030,lapsed,3825.68
5864,125,1,20230106,20240106,renewed,1087.24
5865,125,3,20230514,20240513,renewed,2319.72
5866,125,4,20240707,20250707,renewed,1289.91
5867,125,1,20240807,20250807,lapsed,2842.02
5868,125,6,20230913,20240912,renewed,1119.63
5869,125,4,20240709,20250709,lapsed,1552.54
5870,125,3,20240105,20250104,renewed,2231.89
5871,125,1,20230523,20240522,renewed,1276.59
5872,125,2,20241029,20251029,renewed,4885.61
5873,125,5,20231123,20241122,lapsed,915.53
5874,125,3,20231023,20241022,renewed,488.79
5875,125,3,20240729,20250729,renewed,2469.61
5876,125,5,20240711,20250711,lapsed,901.31
5877,125,5,20240304,20250304,renewed,944.05
5878,125,4,20230221,20240221,renewed,589.11
5879,125,6,20240910,20250910,lapsed,2745.58
5880,125,6,20231005,20241004,renewed,2778.43
5881,125,6,20230301,20240229,lapsed,1159.02
5882,125,6,20240907,20250907,renewed,7491.74
5883,125,5,20230904,20240903,renewed,109.93
5884,125,5,20230401,20240331,renewed,1178.38
5885,125,1,20231230,20241229,lapsed,3668.87
5886,125,6,20230402,20240401,renewed,2577.25
5887,125,4,20240531,20250531,renewed,2181.59
5888,125,6,20241111,20251111,lapsed,3932.2
5889,125,4,20240215,20250214,renewed,621.14
5890,125,4,20231204,20241203,grace,1735.82
5891,125,1,20240812,20250812,renewed,2805.9
5892,125,4,20240121,20250120,renewed,756.46
