sale_id,date_key,agent_id,product_id,ape_usd,fyp_usd,policies_issued,sale_channel
8833,20241203,107,4,1399.33,1657.8,2,bancassurance
14606,20250422,182,4,925.05,853.64,2,tied_agency
11156,20240729,137,5,458.64,669.7,1,bancassurance
2844,20250305,36,1,2629.62,3652.64,2,bancassurance
3406,20241009,43,1,932.03,1367.05,2,tied_agency
513,20240205,10,6,1810.53,2112.14,2,tied_agency
12374,20240806,154,6,5099.64,6763.08,2,tied_agency
5737,20230103,70,1,4869.05,5026.16,2,tied_agency
9454,20240209,120,1,1735.36,2021.5,2,tied_agency
9403,20241121,9004,4,2488.57,3509.32,2,bancassurance
2918,20230905,37,1,1030.63,1113.21,2,tied_agency
4571,20231218,58,5,944.1,1226.38,2,tied_agency
3332,20241003,42,5,285.13,358.52,1,tied_agency
751,20240819,13,3,2302.51,2981.69,2,bancassurance
11500,20241206,141,2,2670.06,3032.86,2,bancassurance
5417,20241029,66,6,1298.02,1932.32,2,bancassurance
12614,20240429,157,1,4553.95,6760.88,1,bancassurance
2071,20241108,28,2,1374.87,1547.73,1,bancassurance
8244,20251216,100,5,273.96,316.77,1,bancassurance
6989,20230609,85,2,1245.39,1775.98,1,tied_agency
10998,20240610,134,3,547.69,639.63,2,bancassurance
14940,20241007,184,1,1216.07,1256.7,1,bancassurance
4248,20250825,52,2,1570.98,1744.13,1,tied_agency
10101,20230525,126,4,2653.11,3611.12,2,bancassurance
15235,20230512,187,2,1891.24,1764.51,1,bancassurance
8061,20230328,99,1,3192.89,4148.91,2,bancassurance
14296,20250724,179,1,2567.88,3764.39,1,tied_agency
6902,20240208,9007,1,2392.56,2854.99,2,bancassurance
7303,20230213,89,6,7261.57,10548.8,2,bancassurance
13431,20250228,166,2,2785.94,2939.52,2,tied_agency
9959,20250602,124,3,2926.72,4369.6,1,bancassurance
5682,20240603,69,4,1696.58,2060.33,2,tied_agency
15440,20240611,190,2,3154.84,4036.0,1,tied_agency
488,20250908,9,5,908.07,1128.94,2,bancassurance
9425,20250613,118,3,2050.44,2250.44,2,bancassurance
6142,20250319,74,5,1018.79,1394.53,2,tied_agency
3475,20230501,9003,4,2979.7,3581.18,2,tied_agency
12624,20240610,157,5,429.11,528.24,1,bancassurance
15935,20240809,197,6,6692.8,8321.63,1,tied_agency
2430,20231016,32,3,1615.02,1499.84,2,tied_agency
3015,20250502,37,1,2930.0,3458.54,1,tied_agency
3437,20230724,44,1,2933.28,3751.16,2,bancassurance
3308,20251223,40,6,4940.45,6521.2,2,tied_agency
14061,20240216,176,2,3195.17,3871.86,2,bancassurance
5646,20230410,69,2,2956.21,3650.21,2,tied_agency
11692,20250721,146,2,1206.72,1253.23,1,bancassurance
8154,20230119,100,1,2539.51,3520.9,1,bancassurance
9743,20250127,123,4,2380.85,3275.98,1,tied_agency
3021,20250721,37,6,1293.11,1717.99,2,tied_agency
15654,20240223,193,6,2224.24,2537.06,1,bancassurance
4392,20230321,56,1,2884.04,3453.7,1,tied_agency
1655,20250203,24,2,2143.33,1990.15,1,bancassurance
14077,20240812,176,4,2624.86,2587.01,1,bancassurance
14851,20230609,184,3,1422.13,1549.56,1,bancassurance
3620,20250421,46,2,3817.26,3563.42,2,bancassurance
8323,20240301,101,3,874.67,1262.94,2,bancassurance
7085,20250131,9003,1,3501.46,3810.73,2,tied_agency
4163,20240209,52,5,1053.75,1219.65,1,tied_agency
10845,20250728,132,4,2757.5,3238.3,1,tied_agency
5930,20230626,72,6,2032.32,2654.62,1,bancassurance
12849,20241010,160,5,356.91,439.46,1,tied_agency
14574,20240822,182,4,1892.55,2638.64,2,tied_agency
11801,20250321,148,3,2816.42,4108.48,2,bancassurance
12699,20251124,157,5,1124.9,1520.4,1,bancassurance
7654,20230907,95,2,4920.55,4560.77,2,bancassurance
3604,20241111,46,4,569.97,848.16,2,bancassurance
10088,20230213,126,2,931.42,1161.64,2,bancassurance
14461,20251110,181,1,2254.31,3265.1,2,tied_agency
12605,20240304,157,4,570.13,593.71,2,bancassurance
6327,20240712,76,1,1574.31,1694.87,2,tied_agency
6143,20250314,74,1,1952.26,1813.91,1,tied_agency
11419,20231020,140,3,2341.94,2250.66,2,bancassurance
9000,20251127,111,4,2829.17,4204.99,1,bancassurance
14631,20250902,182,2,2260.12,2696.55,2,tied_agency
263,20240703,6,3,2495.14,3313.21,2,tied_agency
15899,20250217,196,6,6796.94,8648.96,1,tied_agency
4586,20240506,58,2,1789.38,2104.49,1,tied_agency
15634,20230615,193,5,1101.8,1109.5,1,bancassurance
12747,20240415,158,3,2702.46,3288.21,1,tied_agency
3223,20251013,39,5,827.73,985.25,1,bancassurance
11851,20230714,149,6,4343.38,4143.11,1,bancassurance
1619,20240705,24,4,2192.58,3199.99,2,bancassurance
4814,20240624,61,6,2021.36,2088.37,2,bancassurance
12782,20250623,9008,5,893.65,1233.7,2,tied_agency
6867,20251217,83,3,577.74,662.29,2,bancassurance
9464,20250203,9003,4,1318.76,1864.06,2,tied_agency
4990,20250707,62,5,912.77,1277.48,1,tied_agency
3809,20250808,48,1,3888.49,3546.08,2,tied_agency
13358,20250813,165,2,4828.31,6258.96,1,tied_agency
8595,20230928,104,4,1899.31,2719.77,1,bancassurance
6286,20230612,76,2,3668.16,5442.76,2,tied_agency
6798,20231106,83,3,2495.7,3450.55,2,bancassurance
6508,20241007,79,1,1024.16,976.3,2,bancassurance
5946,20231228,72,2,962.43,985.84,1,bancassurance
12773,20250313,158,5,591.64,803.91,2,tied_agency
9576,20241125,122,1,3875.33,3818.88,2,tied_agency
499,20251225,9007,2,2128.81,2830.04,1,bancassurance
6127,20240801,74,3,589.41,818.03,1,tied_agency
16084,20230703,200,6,4208.69,4222.41,1,tied_agency
11303,20230302,139,4,2251.14,2829.92,1,bancassurance
4322,20240801,54,5,810.5,932.99,2,bancassurance
1085,20251124,18,2,1340.6,1764.96,1,tied_agency
6332,20241028,76,5,638.02,766.26,2,tied_agency
15444,20240710,190,1,2679.26,3799.2,2,tied_agency
14493,20230626,182,5,497.17,583.35,1,tied_agency
2209,20240215,29,4,2205.85,3089.38,1,tied_agency
4215,20250120,52,5,592.82,856.39,1,tied_agency
5662,20231023,69,3,2288.74,2366.39,2,tied_agency
4421,20231009,56,2,3340.59,3945.42,1,tied_agency
10598,20230816,130,3,940.71,1224.25,1,tied_agency
7794,20240918,96,6,2010.86,2247.02,2,tied_agency
4792,20240326,61,5,799.51,1042.07,1,bancassurance
9396,20240909,118,3,1183.44,1126.84,1,bancassurance
4193,20240916,52,1,1326.84,1536.84,2,tied_agency
13996,20241028,174,3,564.66,631.47,1,bancassurance
2791,20230505,36,1,3006.07,3165.65,2,bancassurance
13142,20250507,162,5,309.57,380.95,1,bancassurance
11849,20230614,149,6,6619.19,6487.6,2,bancassurance
941,20240311,16,1,1503.92,1713.34,2,tied_agency
15483,20251112,190,4,669.81,752.13,2,tied_agency
10591,20230612,130,4,1740.35,1782.63,2,tied_agency
7110,20250630,85,1,4299.58,5691.44,2,tied_agency
853,20231225,15,6,5820.58,8500.0,2,tied_agency
5575,20231207,9008,2,4662.68,5649.47,1,tied_agency
5309,20240610,65,1,3034.12,3415.38,2,tied_agency
13544,20230217,168,3,1111.24,1472.63,2,tied_agency
7002,20230816,85,3,1600.99,1722.08,1,tied_agency
15803,20230706,195,3,1645.55,1870.05,1,bancassurance
7524,20230320,92,1,3002.94,3013.66,2,tied_agency
11240,20240711,138,4,653.84,775.02,2,tied_agency
8238,20251016,100,6,3522.51,3289.95,2,bancassurance
10820,20240814,9011,5,398.44,371.66,1,tied_agency
10684,20250108,130,2,4144.91,5129.63,2,tied_agency
12572,20230807,9001,4,1354.74,1912.05,2,bancassurance
14550,20240429,9007,6,4154.62,5783.99,1,tied_agency
8632,20240312,104,5,579.04,648.05,2,bancassurance
498,20251230,9,3,1522.98,1891.0,2,bancassurance
15135,20240520,186,3,1108.1,1483.52,1,tied_agency
12340,20230906,154,5,240.27,307.31,2,tied_agency
3040,20251017,37,3,1782.45,2630.87,1,tied_agency
15251,20240115,187,5,592.42,625.71,2,bancassurance
7034,20240223,85,2,4416.9,4342.55,1,tied_agency
162,20240506,4,2,879.54,957.13,2,tied_agency
5902,20250825,71,4,1953.83,2729.51,2,tied_agency
3580,20240227,46,5,289.66,379.33,1,bancassurance
4822,20240826,61,4,1649.24,1715.4,2,bancassurance
926,20230403,9006,6,6191.8,9140.62,2,tied_agency
16010,20250224,198,3,1442.55,1890.19,2,bancassurance
1563,20230922,24,1,3101.36,3419.08,2,bancassurance
14958,20250131,184,4,2874.27,3495.56,2,bancassurance
5299,20240325,65,4,2808.29,3388.02,2,tied_agency
14866,20230807,184,1,4025.15,4529.48,2,bancassurance
8941,20240311,110,2,4085.12,6125.53,2,bancassurance
8282,20230731,101,1,3246.25,3642.35,1,bancassurance
3875,20240808,49,6,6498.27,7300.28,2,tied_agency
14224,20230227,179,5,1005.26,1498.44,1,tied_agency
5129,20250225,63,3,2490.24,2500.92,1,bancassurance
13606,20241017,9004,3,2619.4,2623.42,1,tied_agency
9873,20240220,124,3,1424.26,1970.16,1,bancassurance
4009,20230213,9006,3,2870.05,4007.44,2,tied_agency
4298,20251114,53,1,2018.23,2102.42,2,tied_agency
6542,20250902,79,3,1187.95,1635.7,1,bancassurance
762,20241107,13,1,3845.72,4687.92,1,bancassurance
12739,20240125,158,2,932.19,909.66,2,tied_agency
11053,20240611,9003,6,7846.45,8180.73,2,tied_agency
4791,20240221,61,1,4483.18,4044.09,2,bancassurance
15332,20230905,189,5,868.31,954.5,2,bancassurance
2739,20240902,9002,3,1515.98,2048.73,2,tied_agency
6398,20240515,78,3,906.56,1038.05,2,tied_agency
2211,20240313,29,2,2139.91,2663.78,2,tied_agency
13674,20240108,169,1,1900.88,1862.44,2,tied_agency
12204,20250219,152,3,2452.31,2626.37,1,bancassurance
13391,20230908,166,6,2822.65,2672.55,2,tied_agency
6499,20240626,79,4,1053.53,1080.31,2,bancassurance
6282,20230512,76,3,1588.7,2061.36,1,tied_agency
4380,20251124,9006,4,1242.81,1672.04,1,bancassurance
6486,20240124,79,6,3343.45,3900.7,2,bancassurance
5352,20230116,66,2,3992.27,4913.53,1,bancassurance
3028,20250917,37,2,2387.97,3243.61,1,tied_agency
4693,20240902,60,3,2346.34,2909.07,1,tied_agency
15064,20230224,186,6,6646.41,9717.43,1,tied_agency
12146,20230411,152,6,1432.71,1305.37,1,bancassurance
7623,20240513,94,4,1008.0,1227.51,2,bancassurance
1036,20240603,18,3,1550.32,2081.5,2,tied_agency
4222,20250314,52,2,3834.7,3745.99,2,tied_agency
276,20250616,6,3,2008.03,2644.93,2,tied_agency
12955,20240125,161,5,1143.11,1356.55,1,bancassurance
3200,20250211,39,2,2869.39,3164.17,2,bancassurance
10310,20230424,128,1,2003.17,2488.07,2,tied_agency
12851,20241029,160,3,1729.24,2105.08,2,tied_agency
7731,20231009,96,2,4063.17,5282.8,1,tied_agency
12637,20240919,157,5,574.8,713.08,2,bancassurance
8491,20231218,103,1,935.2,1162.81,2,tied_agency
3179,20240611,39,5,421.65,555.21,2,bancassurance
3711,20250407,47,5,922.95,1231.33,2,tied_agency
14476,20230213,182,2,841.55,1090.79,2,tied_agency
5037,20230807,63,1,4086.33,4899.86,1,bancassurance
8052,20251124,98,1,3208.13,4662.16,2,bancassurance
6621,20250218,80,4,1019.47,1214.78,2,bancassurance
4133,20230925,52,3,542.69,527.0,2,tied_agency
8935,20231122,110,3,2343.57,2687.64,1,bancassurance
48,20240808,2,4,2676.31,3606.28,2,tied_agency
3422,20250716,43,5,1079.01,1416.81,1,tied_agency
3657,20230509,47,6,1742.91,2203.83,1,tied_agency
6213,20240216,75,2,3872.11,4186.46,1,tied_agency
2700,20230621,35,4,1257.14,1289.26,1,tied_agency
2904,20230717,37,1,1481.63,1637.59,1,tied_agency
13108,20240306,162,5,1145.13,1085.1,1,bancassurance
16118,20240729,200,3,2497.5,2716.2,1,tied_agency
11390,20251106,139,1,4966.38,6014.53,2,bancassurance
7708,20230522,96,3,1087.8,1306.21,2,tied_agency
12444,20251218,155,6,3506.91,5025.27,2,tied_agency
8881,20250616,108,1,1791.8,2134.77,2,bancassurance
854,20231218,15,4,2022.11,2203.88,2,tied_agency
15682,20250106,193,6,7926.35,9604.06,1,bancassurance
12027,20250512,150,4,1175.41,1365.23,2,tied_agency
12451,20230327,156,1,4864.23,5566.36,1,bancassurance
12426,20240312,155,6,2692.25,3675.38,1,tied_agency
6650,20251212,80,4,2328.93,3132.89,1,bancassurance
6950,20250825,84,1,2270.9,3321.5,1,bancassurance
7445,20230719,91,4,1128.14,1419.42,2,bancassurance
9038,20251124,112,6,6104.3,6950.13,1,bancassurance
12736,20231215,9003,4,1067.96,1437.02,2,tied_agency
3975,20250120,50,1,3770.56,4512.79,2,bancassurance
13551,20230522,168,4,2092.55,2634.73,1,tied_agency
4660,20230803,60,2,1830.32,2589.92,2,tied_agency
4856,20250220,9007,1,2959.32,3317.63,2,bancassurance
4986,20250519,62,1,2142.44,2685.63,2,tied_agency
2860,20250910,36,4,1396.88,1683.7,2,bancassurance
9237,20241022,115,3,2527.43,2862.88,1,tied_agency
15102,20231116,186,3,2952.57,2828.83,2,tied_agency
6281,20230426,76,2,3136.59,3477.6,2,tied_agency
12213,20250613,152,4,798.36,822.95,2,bancassurance
1195,20240617,20,1,2115.73,3146.32,2,tied_agency
52,20241021,2,6,1527.47,2246.57,2,tied_agency
13648,20230419,169,4,2744.49,3422.47,2,tied_agency
2315,20251111,29,5,410.29,534.66,1,tied_agency
659,20240930,9006,6,4460.58,4043.19,2,bancassurance
4297,20251121,53,3,1336.3,1761.92,2,tied_agency
2907,20230706,37,5,975.86,1113.92,1,tied_agency
2074,20241120,28,1,2624.14,3134.31,1,bancassurance
11107,20230227,137,4,1367.46,1507.03,1,bancassurance
8490,20231215,103,1,3164.27,2867.16,1,tied_agency
10780,20230619,132,4,1364.68,1378.54,2,tied_agency
10204,20250303,126,4,2361.17,2270.33,2,bancassurance
10676,20241202,130,4,2173.73,2534.95,2,tied_agency
3878,20240906,49,3,2321.64,2393.37,1,tied_agency
15717,20230428,194,5,382.14,348.67,2,bancassurance
8599,20231030,104,1,2601.38,3338.12,2,bancassurance
2952,20240314,37,3,851.74,909.31,1,tied_agency
4498,20250418,56,6,5265.46,4958.29,1,tied_agency
2585,20240805,33,1,3372.77,3149.15,1,bancassurance
3255,20240219,40,5,1023.25,1480.64,2,tied_agency
13182,20250521,163,3,1036.4,1084.47,1,tied_agency
8342,20240625,101,3,2220.18,2834.79,2,bancassurance
4658,20230810,60,5,272.17,269.4,2,tied_agency
11069,20250911,135,2,4812.72,4475.79,1,tied_agency
2189,20231010,29,5,537.88,703.08,1,tied_agency
15252,20240115,187,1,1017.36,1036.07,2,bancassurance
14482,20230424,182,6,6480.49,9419.94,2,tied_agency
9927,20241216,9003,6,6496.84,6777.08,2,bancassurance
12853,20241127,160,2,850.03,834.97,2,tied_agency
10658,20240805,130,5,467.75,622.68,2,tied_agency
6583,20231121,80,3,758.05,1094.5,1,bancassurance
15962,20230803,198,5,460.32,452.31,1,bancassurance
1611,20240624,9006,6,1884.58,2124.45,2,bancassurance
2758,20250414,35,6,6667.04,7500.41,2,tied_agency
2754,20250225,35,5,1090.55,1072.63,2,tied_agency
7470,20240501,91,2,4080.62,5708.25,1,bancassurance
2065,20241014,28,3,2329.08,2258.92,1,bancassurance
1167,20250930,19,3,1025.97,1471.39,2,tied_agency
10974,20230919,134,6,1223.18,1540.07,1,bancassurance
16104,20240306,200,2,1629.07,1923.28,1,tied_agency
4569,20231128,58,3,1801.46,2281.21,1,tied_agency
11114,20230501,137,4,2332.31,2564.05,1,bancassurance
5254,20250915,64,3,2026.74,2601.92,2,tied_agency
5941,20231127,72,5,577.03,748.07,1,bancassurance
2799,20230906,36,2,4105.02,4496.17,2,bancassurance
10242,20251120,126,6,7419.8,7903.7,1,bancassurance
6891,20231030,84,3,2637.68,2565.74,1,bancassurance
7875,20251230,96,5,1144.89,1245.94,1,tied_agency
8436,20230417,102,1,2201.26,3242.04,1,bancassurance
921,20251223,15,5,698.16,934.52,2,tied_agency
5338,20250825,65,3,1641.55,2207.64,2,tied_agency
4759,20230731,61,6,1673.18,2346.47,1,bancassurance
11122,20230704,137,2,3898.45,4592.45,2,bancassurance
7300,20251226,88,5,493.39,592.57,1,bancassurance
9448,20230807,120,4,1923.74,2457.58,1,tied_agency
12166,20240109,152,4,2655.22,2627.96,1,bancassurance
12558,20230626,157,4,1738.67,2155.22,2,bancassurance
4514,20250715,56,4,2322.32,2484.03,2,tied_agency
10495,20231006,129,3,2690.02,3328.56,1,tied_agency
7883,20230313,97,6,5498.1,5863.53,1,bancassurance
1695,20251127,24,1,2387.08,2178.04,1,bancassurance
54,20241118,2,6,3212.97,3739.44,2,tied_agency
5084,20240606,63,6,6053.4,8606.08,2,bancassurance
1290,20240115,21,4,1244.9,1670.8,2,tied_agency
13998,20241007,174,2,2672.17,3240.67,1,bancassurance
12186,20240812,152,6,6168.38,7833.67,1,bancassurance
11526,20241210,142,1,2587.64,3546.64,1,bancassurance
190,20250414,4,3,2839.56,2567.24,1,tied_agency
5919,20230206,72,2,1165.39,1747.86,2,bancassurance
6496,20240520,79,6,4735.75,6890.27,1,bancassurance
2726,20240318,35,3,2694.45,3499.61,2,tied_agency
3388,20240506,43,2,4393.42,4266.22,2,tied_agency
6094,20230412,74,2,3904.09,5066.27,1,tied_agency
1969,20230421,28,4,2842.32,4237.79,1,bancassurance
14716,20240306,183,4,2835.44,2666.0,2,tied_agency
6892,20231010,84,1,1191.63,1377.05,1,bancassurance
2063,20241004,28,2,4290.36,4620.57,1,bancassurance
8240,20251110,100,2,1968.41,1896.96,1,bancassurance
2452,20240208,9004,3,1411.29,2053.86,2,tied_agency
8087,20231226,99,3,621.95,926.76,1,bancassurance
13992,20240902,174,1,1856.98,2354.64,1,bancassurance
8740,20230707,105,3,1604.88,1589.67,2,bancassurance
922,20230102,16,5,776.35,714.3,2,tied_agency
8120,20241022,99,1,1805.28,1737.04,1,bancassurance
4880,20250826,61,1,2861.73,3526.36,2,bancassurance
7459,20240207,91,1,2999.44,2957.66,1,bancassurance
13919,20250206,173,3,1304.03,1916.91,1,tied_agency
10364,20240429,128,1,1029.59,1175.3,1,tied_agency
11541,20230828,143,4,1280.34,1366.88,1,bancassurance
15052,20250325,185,4,2129.17,2980.38,2,tied_agency
3576,20240129,46,3,1489.68,1343.29,1,bancassurance
199,20250818,4,5,1102.89,1126.38,1,tied_agency
12552,20230512,157,3,1387.19,1461.9,2,bancassurance
6209,20240116,75,1,4715.91,6892.8,1,tied_agency
10563,20230110,130,6,5024.24,7123.88,2,tied_agency
14189,20250331,177,2,1216.51,1569.55,1,tied_agency
11738,20230112,148,3,1185.75,1468.36,1,bancassurance
13135,20250203,9010,6,7072.9,7532.9,1,bancassurance
11595,20231225,144,5,392.27,450.93,2,bancassurance
6351,20250911,76,1,4120.99,5726.51,2,tied_agency
6888,20230828,84,2,3484.17,3255.01,1,bancassurance
15660,20240415,193,3,630.87,850.51,2,bancassurance
14583,20241007,182,1,3735.47,4773.81,1,tied_agency
5733,20251229,69,5,767.86,1034.01,1,tied_agency
242,20251117,5,1,3770.11,3413.78,2,bancassurance
16139,20250313,200,1,1944.36,1789.75,1,tied_agency
5740,20230221,70,6,5927.1,5891.2,1,tied_agency
261,20240508,6,3,2458.87,2877.69,2,tied_agency
14335,20240614,180,2,904.57,1001.53,1,tied_agency
1907,20251010,26,4,2202.31,2673.41,1,tied_agency
8901,20231225,109,4,1807.99,2276.26,1,bancassurance
14638,20251103,182,1,843.32,868.14,2,tied_agency
11369,20250421,139,1,2764.31,3117.85,2,bancassurance
11241,20240809,138,3,557.18,712.02,1,tied_agency
5923,20230411,72,1,2026.48,2787.07,1,bancassurance
5109,20241104,9001,2,3678.3,3494.49,2,bancassurance
10451,20250818,128,3,873.33,851.14,1,tied_agency
6910,20240527,84,3,1286.46,1496.35,2,bancassurance
14804,20250904,183,2,1410.92,1725.86,1,tied_agency
7246,20240215,88,2,4524.96,4601.77,1,bancassurance
3860,20240112,49,5,1088.6,1488.26,1,tied_agency
9212,20240101,115,2,3125.85,4087.35,1,tied_agency
10734,20251231,130,1,2534.66,2576.0,2,tied_agency
11382,20250910,139,1,2280.66,3013.83,2,bancassurance
3188,20240916,39,4,1268.95,1389.69,1,bancassurance
2562,20251124,9004,2,3158.99,4034.69,2,tied_agency
9807,20230125,124,6,5810.88,6044.67,1,bancassurance
658,20240902,12,5,856.18,917.72,1,bancassurance
9879,20240311,124,1,3102.47,3716.52,2,bancassurance
8621,20240112,104,5,745.67,1070.59,1,bancassurance
11083,20231229,136,2,1719.58,2388.26,2,tied_agency
6387,20231120,78,3,2796.36,2544.67,1,tied_agency
9139,20230109,9003,6,7695.43,10445.18,2,tied_agency
13971,20230914,174,4,1500.3,1396.77,1,bancassurance
12823,20231120,160,6,3353.56,4951.47,2,tied_agency
9865,20231204,124,5,571.28,759.58,2,bancassurance
12819,20231016,160,1,1337.8,1356.66,1,tied_agency
5779,20240527,70,2,4129.68,5728.17,2,tied_agency
1810,20240304,26,5,359.05,392.6,1,tied_agency
353,20230912,8,5,1088.72,987.73,2,bancassurance
14210,20250923,177,4,2232.98,2331.51,2,tied_agency
11042,20231006,135,6,1235.41,1624.37,2,tied_agency
871,20240610,15,6,7004.74,9287.61,2,tied_agency
1253,20230714,21,3,2307.49,2617.21,2,tied_agency
8297,20231002,101,3,1123.88,1377.31,2,bancassurance
10907,20240902,133,4,2654.5,3916.85,2,tied_agency
7316,20240424,89,1,2111.63,2816.51,1,bancassurance
5824,20251106,70,5,678.91,859.4,2,tied_agency
1841,20240815,26,6,1076.31,1181.06,2,tied_agency
13585,20240429,168,4,2669.44,2539.46,1,tied_agency
10363,20240416,128,2,3999.03,5724.52,2,tied_agency
1710,20230316,25,3,2688.51,2856.96,2,tied_agency
10748,20240205,131,6,2221.09,2883.53,2,tied_agency
3408,20241105,43,1,1267.9,1859.6,2,tied_agency
10357,20240305,128,2,1795.16,1652.42,2,tied_agency
457,20240917,9,1,4103.51,5227.19,2,bancassurance
7401,20250224,90,5,534.84,776.1,1,bancassurance
6779,20230404,83,4,966.54,1333.41,1,bancassurance
3920,20230217,50,4,1740.85,2479.51,2,bancassurance
8181,20240215,100,3,1490.79,1462.06,2,bancassurance
867,20240522,15,5,735.89,754.26,2,tied_agency
12857,20250113,160,5,1076.23,979.49,2,tied_agency
822,20251117,14,5,689.94,755.44,1,tied_agency
1923,20230419,27,5,1106.85,1518.58,2,bancassurance
1003,20230419,18,4,2728.41,2575.94,2,tied_agency
236,20250314,5,5,1134.76,1415.6,2,bancassurance
8781,20240226,106,3,965.21,1006.37,1,tied_agency
10703,20250626,130,4,835.44,1101.56,2,tied_agency
4267,20230123,53,4,725.33,1012.34,1,tied_agency
9398,20241028,118,2,4510.9,4123.78,2,bancassurance
133,20230626,4,1,1141.14,1676.48,2,tied_agency
13097,20231130,162,5,379.19,453.97,2,bancassurance
11955,20250505,9006,2,4040.48,4448.52,2,bancassurance
5367,20230602,66,1,1665.22,2157.13,2,bancassurance
14556,20240524,182,4,2334.49,2104.83,2,tied_agency
13886,20231113,173,4,1561.4,2202.95,1,tied_agency
10760,20250728,131,1,2255.09,3055.34,2,tied_agency
1117,20240527,19,1,1542.85,1998.99,2,tied_agency
5632,20251022,68,6,6333.82,8043.15,2,tied_agency
11873,20231106,149,5,644.89,923.76,2,bancassurance
15060,20251124,185,4,539.58,691.5,2,tied_agency
6341,20250414,76,4,1740.07,2111.21,2,tied_agency
13424,20241126,166,1,4375.66,5512.04,2,tied_agency
944,20240522,16,4,2196.23,3243.96,1,tied_agency
2216,20240415,29,2,4919.08,5996.49,1,tied_agency
5050,20231127,63,4,2074.95,2931.5,2,bancassurance
3509,20240515,45,1,4794.38,7182.31,2,tied_agency
1190,20231130,20,1,3139.4,2923.62,1,tied_agency
10323,20230724,128,4,1858.55,2219.65,2,tied_agency
6638,20250821,80,5,519.5,636.93,2,bancassurance
10449,20250819,128,3,1518.32,1766.68,1,tied_agency
8213,20250106,100,3,909.2,1275.76,2,bancassurance
6896,20231215,84,2,1939.15,2796.48,2,bancassurance
7678,20250723,95,1,3422.53,4091.66,1,bancassurance
4753,20230518,61,4,2814.57,3215.7,1,bancassurance
1151,20250303,19,6,4854.94,6246.25,2,tied_agency
6386,20231106,78,2,4023.68,4076.19,2,tied_agency
14709,20240129,183,1,2553.65,3788.14,2,tied_agency
1008,20230606,18,3,1049.63,1130.55,1,tied_agency
8103,20240523,99,4,842.51,759.43,1,bancassurance
8571,20230420,104,4,1607.91,1994.82,2,bancassurance
606,20251212,11,6,5089.19,6307.19,2,bancassurance
6591,20240130,80,2,1133.72,1080.75,2,bancassurance
5619,20250602,68,3,1677.25,2379.16,1,tied_agency
4397,20230426,56,1,1597.48,2139.12,2,tied_agency
10691,20250310,130,6,6063.34,7481.04,2,tied_agency
6471,20230904,79,4,1263.88,1649.08,2,bancassurance
3184,20240820,39,2,831.93,901.79,1,bancassurance
7837,20250612,96,4,2350.09,3269.67,1,tied_agency
8353,20240826,101,4,2639.7,2461.81,2,bancassurance
2103,20250512,28,3,1562.88,2103.78,2,bancassurance
8791,20241024,106,4,1506.06,1783.25,1,tied_agency
14456,20250922,181,5,367.92,544.16,1,tied_agency
8162,20230502,100,2,4607.41,6214.58,2,bancassurance
15375,20241227,189,2,2498.05,2818.39,1,bancassurance
3282,20250213,40,1,1323.72,1680.7,2,tied_agency
8322,20240314,9006,1,2031.92,2139.35,1,bancassurance
13380,20230523,166,4,2183.54,2452.44,2,tied_agency
10961,20230524,134,1,4590.29,5007.37,2,bancassurance
14187,20250213,177,5,806.07,817.18,1,tied_agency
12351,20240125,154,2,2367.6,2957.87,2,tied_agency
11293,20251223,138,4,1173.06,1191.65,2,tied_agency
3930,20230605,50,1,3217.83,4416.02,1,bancassurance
1712,20230524,25,2,2145.08,2433.29,2,tied_agency
15352,20240308,189,6,3891.76,4756.89,1,bancassurance
4687,20240624,60,3,2855.16,2876.64,1,tied_agency
15034,20230623,185,5,974.34,1378.22,1,tied_agency
2456,20240219,32,6,3438.4,4543.11,1,tied_agency
11652,20251106,144,3,704.69,705.18,2,bancassurance
10085,20230217,126,3,1795.16,1795.75,2,bancassurance
12185,20240701,152,5,1096.54,1474.79,1,bancassurance
12280,20240830,153,3,935.15,855.35,1,bancassurance
12735,20231127,158,1,4145.22,5347.04,2,tied_agency
13832,20230511,171,2,4931.26,4862.66,1,bancassurance
5535,20251229,67,3,1857.11,2670.79,1,tied_agency
7046,20240416,85,5,334.36,412.93,1,tied_agency
8924,20250903,109,4,1793.17,2664.0,1,bancassurance
13705,20241211,169,2,2593.47,3856.93,2,tied_agency
1790,20231113,26,6,7993.34,9179.81,2,tied_agency
14782,20250512,183,4,2348.44,3392.15,2,tied_agency
9846,20230914,124,1,4605.63,5496.64,1,bancassurance
5306,20240501,65,4,1557.03,1668.3,2,tied_agency
5974,20250204,72,2,2758.09,3348.92,1,bancassurance
2768,20250811,35,6,4965.97,4498.74,2,tied_agency
5106,20241031,63,4,867.69,1085.24,2,bancassurance
4559,20230821,58,6,1463.49,1850.5,2,tied_agency
2967,20240625,37,1,4402.75,4905.23,1,tied_agency
10999,20240729,134,3,948.4,1310.79,1,bancassurance
2759,20250418,9003,6,2895.18,3592.67,2,tied_agency
12595,20240110,157,5,939.04,960.72,2,bancassurance
1346,20241216,21,4,1889.48,2490.13,2,tied_agency
1157,20250526,19,3,2580.84,3464.37,1,tied_agency
6506,20240920,79,4,991.42,1358.52,2,bancassurance
14835,20230310,184,1,2857.61,3086.27,2,bancassurance
